text,label
Then Go Bill went eagerly It seems fit know I mean even first theorythat Mark killed accidentally came Cayley help Of course Cayley played fair hed told Mark nothing afraid But isnt playing fair wants get Mark way girl Well chance He makes Mark frightened possible tells hope run away,E
There another window beyond Cayleys light The declaration postponed Antony lay watching Cayley bed After polite return Cayleys solicitude earlier night Politeness demanded disport oneself pond ones friends comfortably tucked Meanwhile Bill getting tired waiting His chief fear might spoil everything forgetting number six It sixth post,E
I never liked said Mrs Norbury firmly Never However thought Antony didnt quite prove Cayley murderer How Miss Norbury get asked cautiously There _nothing_ said Miss Norburys mother emphatically _Nothing_ I would say anybody Oh I beg pardon I never meant Nothing I say dear Angela perfect confidence,E
For moment stood listening head side holding finger bid Bill listen What whispered Bill Antony waved silence remained listening Very quietly went knees listened Then put ear floor He got dusted quickly walked across Bill whispered ear Footsteps Somebody coming When I begin talk back Bill nodded,E
A stranger If particulars get without letting landlord know interested Leave broke Bill I know Dont assume Robertor anybody else Let _them_ describe Dont influence unconsciously suggesting short tall anything sort Just get talking If landlord youd better stand drink two Right said Bill confidently,E
Stantons next station Woodham The Red House mile hereMr Abletts Antony took letter pocket It addressed The Red House Stanton signed Bill Good old Bill murmured Hes getting Antony Bill Beverley two years tobacconists shop Gillingham side counter Mr Beverley Something Bill youth freshness perhaps attracted Antony cigarettes ordered address given sent remembered across aunt Beverleys countryhouse,E
Poor old Watson thousand times never thought counting whereas Holmes counted matter course knew seventeen And supposed difference observation nonobservation Watson crushed Holmes appeared amazing ever Now always seemed matter Holmes ass Watson sensible person What earth point keeping head unnecessary fact like,E
I daresay underclothes could explained But heres difficulty Why Mark need change brown blue whatever Cayley person saw brown The police description says brown suit Yes Cayley told police You see even Mark lunch brown suit servants noticed Cayley could always pretended changed blue lunch Cayley saw afterwards,E
Are prepared quite obvious things explained ask futile questions give chances scoring make brilliant discoveries two three days I made myselfall kind thing Because helps My dear Tony said Bill delightedly need ask Antony said nothing Bill went happily I perceive strawberrymark shirtfront strawberries dessert Holmes astonish,E
I hoped would I shall rather disappointed Cayley doesnt call Its pity waste He came right Oh rather What Bill explained feelings picturesquely There wouldnt much point killing said Antony prosaically Besides risky Oh said Bill And I _had_ rather hoped love restrained Antony laughed,E
Anyhow convenient Australia Yes Mark Ablett never talked Hardly ever He much ashamed andwell glad Australia Did write Mark sometimes Occasionally Perhaps three four times last five years Asking money Something sort I dont think Mark always answered As far I know never sent money Now private opinion Mr Cayley,E
Morse code Did Antony know Did Bill know came He picked bit Armynot enough send message course But message impossible anyhow Cayley would hear tapping It wouldnt send single letter What letters know And letter would convey anything Antony He pulled pipe eyes wandering Cayley desk Reverend Theodore Ussher shelf,E
He never stayed long job generally closed connection telling employer contrary etiquette understood master servant exactly thought He difficulty finding new profession Instead experience testimonials offered personality sporting bet He would wages first month andif satisfied employerdouble wages second He always got double wages He thirty He Woodham holiday liked look station,E
Nobody particularly noticed arrival Robert Ablett good many passengers  train afternoon train Robert undoubtedly London A witness however would state noticed resembling Mark Ablett station  pm afternoon caught  train town There pond grounds Red House He dragged without result Antony listened carelessly thinking thoughts time,E
Section  Information Mission Project Gutenbergtm Project Gutenbergtm synonymous free distribution electronic works formats readable widest variety computers including obsolete old middleaged new computers It exists efforts hundreds volunteers donations people walks life Volunteers financial support provide volunteers assistance need critical reaching Project Gutenbergtms goals ensuring Project Gutenbergtm collection remain freely available generations In  Project Gutenberg Literary Archive Foundation created provide secure permanent future Project Gutenbergtm future generations,E
She gave evidence readiness already repeated several times examined crossexamined Inspector considerable skill The temptation say Never mind _you_ said _him_ strong resisted knowing way would discover best _he_ said _her_ By time words looks gave getting full value Audrey general meaning seemed wellestablished,E
Yes He thought moment All right Say Cayley gone room first seen Robert ground Well Well And say Mark That fine afternoon could lend pockethandkerchief Or ask whats happened Well course I suppose asks happened said Bill reluctantly And Mark say Explains revolver went accidentally struggle Whereupon Cayley shields byby Bill,E
I feel I threw sardine said Antony smile youd catch mouth quite prettily Its awfully easy funny How much longer I got go Antony looked watch About three hours We must get back daylight But quicker rather cold sitting Bill flicked handful water disappeared,E
Leave says You clear altogether _I_ shot like Ill explaining Get away Hide Nobody saw go Into passage quick Ill soon I Good Cayley Faithful Cayley Marks courage comes back Cayley explain right Cayley tell servants accident He ring police,E
He walked quickly silently along halflength bowlinggreen first corner passed cautiously round went even carefully along width second corner He could hear Bill hard arguing knowledge Marks character must happened smiled appreciatively Bill great conspirator worth hundred Watsons As approached second corner slowed last yards hands knees,E
Now Mark But Antony seat letting gently ditch His intention crawl round shed came sight The footsteps heard seemed underneath shed probably trapdoor kind floor Whoever would heard voices would probably think worth listen saying He might merely opening little without showing case Antony would found entrance passage without trouble,E
On hand women particularly servants horror burglars And burglar gets window like limit activities particular room So keep keys _out_side doors lock doors go bed He knocked ashes pipe added At least mother always used You mean said Bill excitedly key outside Mark went room Well I wondering Have noticed roomsthe billiardroom library said Cayley,E
And something makes curious indeed It occurred bath morning Inspiring place bathroom Well thishe told Monday morning way Middleston car Well Well Sorry Tony Im dense morning In car Bill And near car get Jallands About six hundred yards Yes And way Middleston business Mark stops car walks six hundred yards hill Jallands says Oh way Mrs Norbury I dont think I ever told I shady brother called Robert walks six hundred yards hill gets car goes Middleston,E
You Cayley view went ordinary voice I dont think much matches Bill struck another They walked seat sat What heavenly night said Antony Ripping I wonder poor devil Mark Its rum business You agree Cayleythat accident Yes You see I know Mark Hm Antony produced pencil piece paper began write knee wrote talked,E
Yet could What indeed except listen hope learning Mark engaged engaged Had bearing events yesterday What instance would Mrs Norbury thought brother Robert family skeleton Was another reason wanting brother Robert way I never liked never Never liked said Antony bewildered That cousin hisMr Cayley Oh I ask Mr Gillingham I sort woman trust little girl would go shooting brother Im sure wouldnt Mrs Norbury If shooting done done somebody else Antony looked inquiringly,E
He gave cheerful Good afternoon added smile Coming help us You dont really us said Antony smiling back You like Antony gave little shudder You tell afterwards find said By way added I hope landlord The George gave good character The Inspector looked quickly,E
This long letter last I shall write There time I hoped might happy future Red House alone Perhaps never idle daydream I worthy Mark But I could made happy Mr Gillingham God I would worked make happy But impossible To offer hand murderer would bad offer hand drunkard,E
Theyre sending inspector Middleston local police doctor Stanton He shrugged shoulders Were How far away Middleston It town Antony taken ticket morningonly six hours ago How absurd seemed About twenty miles These people coming back soon Beverley others Yes I expect theyll go away Much better Yes Cayley silent little,E
Of course hope support Project Gutenbergtm mission promoting free access electronic works freely sharing Project Gutenbergtm works compliance terms agreement keeping Project Gutenbergtm associated work You easily comply terms agreement keeping work format attached full Project Gutenbergtm License share without charge others 1D The copyright laws place located govern work,E
Robert Ablett shot eyes It pleasant sight horror Antony felt sudden pity beside sudden remorse careless easy way treated affair But always went imagining things _didnt_ happenexcept people It difficult believe first happened Did know well said Antony quietly He meant Were fond Hardly,E
Lets look Cayleys point view said Antony He may know track cant help suspicious us Hes bound suspicious everybody house particularly us presumably intelligent others He stopped moment light pipe Bill took opportunity looking intelligent Mrs Stevens Now got something hide tonight hes going good arent watching,E
Why youve But isnt drive road anything Bill laughed No thats beauty people And thats cheap Norburys afford I expect Theyre well But luggage tradesmen kind thing Oh theres carttrack motorcars cant nearer roadhe turned round pointedup,E
I promise faithfully explore Right Antony sat ledge bricks swung feet sat moment legs dangling He flashed torch darkness make sure steps began returned pocket seized staple front swung His feet touched steps beneath let go Is right said Bill anxiously All right,E
I could say everybody I going tomorrow Theres brother Ive You could knocked feather spoke breakfast morning I didnt hear went naturally talking brother I went innow I went forhot milk toastwell talking Mr Mark turns saysyou know wayStevens says brother coming see afternoon Im expecting three says,E
Its sun moon stars acting together empty stomach Do know anything stars Mr Beverley Do know anything Orions Belt instance And isnt star called Beverleys Belt Or novel Said masticating Reenter W Beverley trapdoor Talking trapdoors Dont said Antony getting Some talk Alexander Hercules nobody talks aboutwhats Latin trapdoor_Mensa_a table might get,E
Youve probably seen Ive seen answered Its job I speak laymanand Marks friend Well Then I say Robert came meaning trouble bringing revolver He produced almost Mark tried get little struggle perhaps went Mark lost head finding revolver hand dead feet,E
It gave another mystery solve Whats said Antony Mark Wheres Mark If never went office I dont say never went office In fact must gone Elsie heard He stopped repeated slowly She heard himat least says But came Well lead Where led Mark,E
The inquest tomorrow afternoon Do amuse like Beverley look Thanks much I shall really quite right Antony went breakfast Perhaps true inspectors liked dragging ponds question Cayleys like dragged Was Cayley anxious quite indifferent He certainly seem anxious could hide feelings easily beneath heavy solid often real Cayley peeped,E
A secret Perhaps aa murderer No murderer Cayley That rot anyway Why played tennis together Now Watson said Antony suddenly Its time said something I say Tony really mean Mean About Cayley I mean I said Bill No Well amount Simply Robert Ablett died office afternoon Cayley knows exactly died,E
Expect three thereabouts_ No date mentioned see said Antony Just tomorrow But got Tuesday Did Well read us Tuesday Oh yes read Bill read letter turned looked back The back nothing say What postmark asked,E
The Project Gutenberg EBook The Red House Mystery A A Milne This eBook use anyone anywhere United States parts world cost almost restrictions whatsoever You may copy give away reuse terms Project Gutenberg License included eBook online wwwgutenbergorg If located United States youll check laws country located using ebook,E
Suddenly Cayley looked shoulder pulled short Here said They windows locked room French windows opened lawns back house But closed Antony couldnt help feeling thrill excitement followed Cayleys example put close glass For first time wondered really _had_ revolver shot mysterious room It seemed absurd melodramatic side,E
The minutes went slowly To Antony lying hidden undergrowth foot tree new problem presenting Suppose Cayley make journey night He might back find boat indeed water And decided wait hiding chance Cayley coming back least time could safely allow Perhaps would better go round front house watch return light bedroom conducting experiments pond,E
To learn Project Gutenberg Literary Archive Foundation efforts donations help see Sections   Foundation information page wwwgutenbergorg Section  Information Project Gutenberg Literary Archive Foundation The Project Gutenberg Literary Archive Foundation profit 501c3 educational corporation organized laws state Mississippi granted tax exempt status Internal Revenue Service The Foundations EIN federal tax identification number  Contributions Project Gutenberg Literary Archive Foundation tax deductible full extent permitted US federal laws states laws,E
But Champion Birket best Hereford bull ever bred Antony however intention going away London His idea seeing world see countries people see many angles possible There sorts London know look So Antony looked themfrom various strange corners viewpoint valet newspaperreporter waiter shopassistant With independence  year behind enjoyed immensely,E
How deceased death The medical evidence would probably satisfy Robert Ablett died effects bulletwound head Who fired bullet If Robert Ablett fired doubt would bring verdict suicide revolver fired become Mark Ablett If disbelieved possibility suicide remained Accidental death justifiable homicide murder,E
It wasnt instantaneous He knew Monday Robert coming decided would know Then explain letter Well lets look Antony took letter pocket spread grass _Mark loving brother coming see tomorrow way Australia I give warning able conceal surprise I hope pleasure,E
Marks weaknesses hand plain eye Bill seen good deal Yet though hesitated define position morning regard Mark hesitate place side Law Cayley Mark done harm Cayley committed unforgivable offence Cayley listened secretly private conversation Tony Let Cayley hang Law demanded,E
Then resenting suddenly questions stranger Who But Antony gone locked turning handle I suppose put key pocket said came back body Who Antony shrugged shoulders Whoever said pointing floor Is dead Help said Cayley simply They turned body back nerving look,E
Could deceased killed accidentally It possible would Mark Ablett run away The evidence run away scene crime strong His cousin seen go room servant Elsie Wood heard quarrelling brother room locked inside signs outside open window pushed way recently shrubbery Who Mark They would consider whether would run away guiltless brothers death,E
Suppose Cayley body feet feeling already rope round neck mind darting way frantic search way escape suppose suddenly irrelevantly remembers Robert coming house three oclock afternoonautomatically looks watchin half hours time In half hours time He must think something quickly quickly Shall bury body passage let thought Mark ran away frightened mere thought brothers arrival,E
But Bill much excited game followed seriously Antony hand seemed thinking nothing bowls He played great deliberation ten minutes announced going bed Bill looked anxiously Its right laughed Antony You talk Just lets put away first though They made way shed Bill putting bowls away Antony tried lid closed croquetbox,E
Listen Audrey Elsie looked frightened eyes They heard mans voice loud angry Open shouting Open I say open Dont open cried Mrs Stevens panic threatened Audrey Elsie Dont let Damn open came voice,E
Andgood ideaa towel He would later meanwhile could wear round waist Tennisshoes There Everything ready Now dummy figure He looked watch getting bed Twelvefifteen How long wait Cayley came He turned light standing pyjamas waited eyes become accustomed new darkness He could make bed corner room,E
The office gone remained open The short passage shut Antony kneeling body followed Cayley eyes disappeared kept eyes blank wall passage conscious looking mind sympathizing Not water use dead body said feeling youre something theres obviously nothing done great comfort Cayley came room,E
See paragraph 1E 1C The Project Gutenberg Literary Archive Foundation Foundation PGLAF owns compilation copyright collection Project Gutenbergtm electronic works Nearly individual works collection public domain United States If individual work unprotected copyright law United States located United States claim right prevent copying distributing performing displaying creating derivative works based work long references Project Gutenberg removed,E
Whats like said Antony Cold Well heres luck He gave sudden kick flashed moment water gone Antony steadied boat took another look landmarks Bill came behind loud explosion Its pretty muddy protested Weeds No thank Lord Well try Bill gave another kick disappeared Again Antony coaxed boat back position Bill popped time front,E
Say Hallo loudly Bill went quickly listened came back Its right Good He took book shelf Now hold Ussher Hold left handso With right dexter hand grasp shelf firmlyso Now I say Pull pull gradually Got Bill nodded alight excitement Good Antony put hand space left stout Ussher fingered back shelf,E
I wouldnt go room paid hundred thousand pounds Oh Mrs Stevens said Elsie badly wanted five shillings new pair shoes I wouldnt go far There cried Mrs Stevens sitting start They listened anxiously two girls instinctively coming closer older womans chair A shaken kicked rattled,E
He looked gravely without speaking What going say said last How mean Are going arrest help escape IIwell course I began Bill stammering ended lamely Well I dont know Exactly Weve got make minds havent Bill didnt answer Very much disturbed mind walked restlessly room frowning stopping newly discovered looking trying learn lay behind,E
Is Marks state mind frightened death lest found body going anything foolhardy He neednt afraid _me_ said Cayley Then didnt call He knew You could advised Heaven knows wanted advice But whole theory Marks escape afraid everybody else idea get room prevent servants coming,E
Do mean killed asked Mrs Calladine Just It two hours ago I happened herehe halfturned Beverley explainedI coming see _you_ Bill I arrived thethe death Mr Cayley I found body Mr Cayley busy nowthere police doctors househe asked tell He says doubt would prefer houseparty broken tragic way leave soon possible He gave pleasant apologetic little smile went I putting badly means course must consult feelings matter entirely please make arrangements ordering car whatever train wish catch,E
Because see Betty I expecting kept looking round case saw playing backs You Miss Calladine playing together I say however know Brilliant deductive reasoning Well suddenly saw Yes walked across side lawn He indicated opposite side nearer house She couldnt hiding ditch,E
All sort thing They look awfully well Yes Yes He repeated slowly given new idea They look awfully well Well thats Mark Thats little ways Weaknesses Looking Arranging things Yes Of course delightful house theres plenty opportunities every game sport thats ever invented I say gets awfully well done Tony theres faint sort feeling thatwell parade,E
Whether _he_ made advances She broke shrug plump shoulders Antony waited eagerly Naturally Possibly might haveI dont know But duty mother clear Mr Gillingham Mr Gillingham made encouraging noise I told quite frankly thathow shall I put itthat trespassing Tactfully _course_ But frankly You mean said Antony trying speak calmly told thaterMr Ablett daughter Mrs Norbury nodded several times,E
Was Mark ever possession revolver asked Coroner Not knowledge I think I known You alone morning Did talk visit Roberts I didnt see much morning I work room outside We lunched together talked little In terms Well hesitated went,E
Amos told Robert gone way speak called fact Parsons told wife little garden first lodge afternoon certain Robert never past He told Cayley put job front lawn afternoon So I another guess Robert used secret passagethe passage comes park first second lodges,E
Mark told Mrs Norbury Monday What make Coincidence said Bill careful thought Hed always meant tell suit prospering finally settled told That happened Monday On Tuesday got Roberts letter felt jolly glad hed told time Well might rather curious coincidence,E
He deceive Miss Norris guests I deceive world When dressed Robert I going kill Robert would dead Mark course missing What could anybody think Mark killed Robert But see important Mark enter fully latest last impersonation Halfmeasures would fatal You say impossible thing thoroughly enough I answer never knew Mark,E
If question Cayley Law quite decided side taking Previous tragedy yesterday got well enough cousins without least intimate either Indeed two preferred perhaps silent solid Cayley volatile Mark Cayleys qualities appeared Bill may chiefly negative even merit lay fact never exposed whatever weaknesses may excellent quality fellowguest like fellowhost house continually visiting,E
Wed thing together time youd telling everything suddenly become mysterious private talk enigmaticallyis wordabout dentists swimming Plough Horses andwell You simply vanished sight I didnt know earth talking Antony laughed apologized Sorry Bill I felt like suddenly Just last halfhour,E
For thought anybody Cayley To girl neither She often amused mothers ways sometimes ashamed sometimes distressed The Mark Ablett affair seemed particularly distressing Mark obviously league mother Other suitors upon mother smiled embarrassed championship Mark appeared depend much attractions great though thought,E
Is anything else know No Then go pack And meet tenthirty beneath blasted oak hall somewhere I talk talk talk I must Watson Good said Bill went room An hour later communicated official plans Cayley wandered together park Well said Bill sat underneath convenient tree Talk away I many bright thoughts bath morning began Antony,E
Hallo Aud said Elsie Its Audrey said turning room Come Audrey called Mrs Stevens Whats said Audrey looking Oh dear gave turn Where Up Temple Did hear anything Hear Bangs explosions terrible things Oh said Audrey rather relieved,E
By ten oclock bag packed waiting taken The George To Bill coming upstairs prolonged breakfast early morning bustle little surprising Whats hurry asked None But dont back inquest Get packing morning Righto He turned go room came back,E
Well I guessed So I began see x would fit part problemthe clothes part I saw Mark changing clothes I saw instinctively dropping collar linenbasket always dropped every collar ever taken leaving rest clothes chair ordinary way I saw Cayley collecting clothes afterwardsall visible clothesand realizing collar wasnt Go said Bill eagerly,E
They went awooing together It pleasure turn Cayley hopeless ineligible But alas Cayley misunderstood She could imagine Cayley loveuntil saw tried late stop That four days ago She seen since letter She dreaded opening It relief feel least excuse guests house Mrs Norbury recognized Antony likely sympathetic listener tea Bill Angela dispatched garden promptness efficiency expert dear Mr Gillingham found sofa beside listening many things even greater interest could possibly hoped,E
Do haunt lake much ordinary way Oh rather Theres nothing You cant bathe Well I shouldnt Too dirty I see This way came yesterday isnt The way village Yes We go bit right directly What dragging Mark Oh rot said Bill uneasily,E
Well doesnt often happen missing He generally gets discovered professional criminal perhaps notbut amateur like Mark He might kept secret _how_ killed Mark I think would become obvious sooner later _had_ killed Yes theres something Oh tell thing Why Mark tell Miss Norbury imaginary brother Thats puzzled rather Bill,E
You may copy give away reuse terms Project Gutenberg License included eBook online wwwgutenbergorg If located United States youll check laws country located using ebook 1E2 If individual Project Gutenbergtm electronic work derived texts protected US copyright law contain notice indicating posted permission copyright holder work copied distributed anyone United States without paying fees charges,E
Cayley twentyeight appearance forty patrons age Spasmodically entertained good deal Red House Marks preferencecall kindliness vanity pleasewas guests position repay hospitality Let us look came breakfast Stevens parlourmaid already given us glimpse The first appear Major Rumbold tall greyhaired greymoustached silent wearing Norfolk coat grey flannel trousers lived retired pay wrote natural history articles papers,E
Do think revolver said hushed voice Who said Elsie excitedly That brother From Australia I said soon I set eyes Youre bad lot Thats I said Elsie Even spoke Rude She turned aunt Well I give _my_ word If remember Audrey I always said saying anyone Australia Mrs Stevens lay back chair breathing rather rapidly,E
At least I think I I wondering I heard tapping The fact shut rather surprising Of course whole idea see could opened easily side I felt somehow wouldnt shut last possible momentuntil saw coming back Well I heard taps I knew must mean something I sat tight Then C began along I said Cayley bJovebright arent Iand I simply hared passage I worth,E
In Bills eyes must judged condemned distinguished Betty Calladine To Antony unhampered standards comparison seemed quite simply beautiful Cayley asked us bring letter along explained Bill necessary handshakings introductions Here You tell wont dreadfully sorry I aboutabout happened It seems hopeless say anything hopeless even believe,E
The window faces way French windows next room anybody looking bedroom window view immediate right shut outer wall office projects reason greater length fifteen feet lawn The room side bedroom bathroom The three rooms together fact form sort private suite used perhaps occupation previous owner invalid could manage stairs allowed Mark fall disuse save livingroom,E
Its quite warm Somewhere right away house I talk Good What bowlinggreen Oh going show anyhow werent Is somewhere talk without overheard Rather The ideal place Youll see They came front followed drive left Coming Woodham Antony approached house afternoon side,E
You wait It Elsie heard She business might ruined everything turned luckiest thing could happened For piece evidence I wanted evidence Mark Robert room together I said nothing I going risk heard speak room I smiled poor little fool took revolver shot,E
He probably I think Probably But I doubt would reassure Cayley The brown suit hid secret therefore brown suit hidden We know theory safest hidingplace obvious practice people nerve risk Bill looked rather disappointed Then back complained Mark killed brother Cayley helped escape passage either order compromise way,E
The discovery Mark mattered immediately Dragging pond might help towards would certainly give impression court tomorrow Inspector Birch handling case zeal And revolver deed done brought surface trouble would well repaid Inspector Birch produces weapon would make excellent headline local paper He feeling wellsatisfied therefore walked pond waiting quite mood little pleasant talk Mr Gillingham friend Mr Beverley,E
Ive got brother said Bill helpfully I always borrow _him_ Like Robert said Mark When England last asked Cayley About fifteen years ago wasnt Youd boy course Yes I remember seeing I didnt know back since No Not knowledge Mark still obviously upset returned letter,E
Why Bill bit hard pipe could think nothing say Anyhow said Antony getting restlessly Im certain thing Mark knew Monday Robert coming CHAPTER XIX The Inquest The Coroner made commonplace remarks terrible nature tragedy investigate afternoon proceeded outline case jury Witnesses would called identify deceased Robert Ablett brother owner Red House Mark Ablett,E
I dont spend whole night diving Fix post straight line splash count backwards beginning fence Right old boy Leave I head Well thats last part said Antony smile He looked watch It nearly time change dinner They started walk back house together,E
I cant think better word peevishly Occasionally said What think wants Why couldnt stayed I dont like tone letter Do think means trouble He talked rather kind way Did express surprise brother England I think always afraid would turn day Yes You didnt hear conversation brothers office together No,E
This passage years opening library shed Then Mark discovered immediately felt everybody else must discover So made shed difficult putting croquetbox difficult stopped looked Bill But Bill Watsonish What Obviously rearranging books He happened The Life Nelson Three Men Boat whatever merest chance discovered secret,E
Got said top stairs I think Come see go Righto Antony shut bedroom behind walked window He pushed open casement looked His bedroom back house The side wall office projected lawn beyond rest house left He could step top drop easily ground,E
He stopped The oars rested water He picked bag feet leant nose boat rested lightly water moment Then let go It sank slowly He waited watching afraid perhaps might rise Antony began count And Cayley back startingplace He tied boat looked carefully round see left traces behind turned water,E
So weekend millionaire people dont At least theyd build road garage rest I see said Antony carelessly turned round continued walk road But later remembered casual conversation gate saw importance CHAPTER XVI Getting Ready Night What Cayley going hide pond night,E
He silent little forgetting uncomfortable thoughts sudden remembrance exciting times said eagerly I say going look passage We cant much Cayleys house What afternoon theyre dragging pond Hes sure Antony shook head Theres something I _must_ afternoon said,E
This letter Mark gotdid see Not time He showed afterwards Any address No A halfsheet rather dirty paper Where I dont know In Marks pocket I expect Ah He pulled beard Well well Can remember said As far I remember something like Mark loving brother coming see tomorrow way Australia,E
Bother I hoped youd forgotten Well knocks theory head doesnt I never theory I said _if_ outside would probably mean office key outside case Cayleys theory knocked head Well isnt dont know anything Some outside inside It makes much less exciting,E
When age twentyone came mothers money  year old Gillingham looked Stockbreeders Gazette ask going See world said Antony Well send line America wherever get Right said Antony Old Gillingham returned paper Antony younger whole interesting father cadets certain families Champion Birkets instance,E
Any alternate format must include full Project Gutenbergtm License specified paragraph 1E1 1E7 Do charge fee access viewing displaying performing copying distributing Project Gutenbergtm works unless comply paragraph 1E8 1E9 1E8 You may charge reasonable fee copies providing access distributing Project Gutenbergtm electronic works provided You pay royalty fee  gross profits derive use Project Gutenbergtm works calculated using method already use calculate applicable taxes,E
Of course might time Has Cayley got house thing Well I think ought I say anything rather exciting I dont know It might rather interesting I daresay I could time I rather fancy three oclock somehow Ive specially keeping back I say fun,E
I go said You must Cayley Cayley said would get water I remember thinking water wasnt much good dead probably glad anything rather nothing He came back wet sponge handkerchief I suppose got handkerchief chest drawers Wait bit He got went adjoining room looked round pulled open drawer two shutting doors came back office,E
One way another knew secret passage So must hurried away Why Because stayed talked might make innocent mention And Cayley mention Why Obviously passage even mere knowledge existence might provide clue I wonder Marks hiding thought Antony went sleep CHAPTER X Mr Gillingham Talks Nonsense Antony came good humour breakfast next morning found host,E
Thought demanded To close secret safely noiselessly make sure books right places move away another row shelves discovered deep Badminton Baedeker whomever kind gods send aidthe difficulty decide five seconds rather six Ah said Cayley doorway Hallo said Bill surprise looking fourth volume The Life Works Samuel Taylor Coleridge Have finished Finished The pond said Bill wondering reading Coleridge fine afternoon,E
Antony went slowly When first edge appetite worn able spare little time mouthfuls Bill gave account adventures The landlord Plough Horses sticky decidedly stickyBill unable first get anything But Bill tactful lorblessyou tactful He kept inquest queer affair thered inquest wifes family seemed rather proud I kept saying Pretty busy I suppose hed say Middlin go Susanthat inquesthe talked diseaseand Id try say Slack times I expect eh hed say Middlin time offer another drink I didnt seem getting much nearer,E
Do go noticing _there_ He nodded I think might leave police said Antony gently Itswell theres hurry Cayley gave little sigh holding breath answer could breathe Thank Mr Gillingham said CHAPTER IV The Brother Australia Guests Red House allowed liked within reasonthe reasonableness otherwise decided Mark,E
Just suppose moment urgent reasons neither know anything wished get rid brother Would done like Just killed run away Why thats practically suicidesuicide whilst unsound mind No If really wanted remove undesirable brother would little bit cleverly Youd begin treating friend avoid suspicion kill last would try make look like accident suicide work,E
What say Is right Red House something like sir What say I said This Red House Who see He bit roughlooking know sir I didnt know Well Well sir said Is Mister Mark Ablett home It doesnt sound much put like sir I didnt way said,E
Im longing explore Arent Tomorrow tomorrow tomorrow We shall see Cayley coming along way directly Besides I get I I doubt much without giving away Look theres Cayley They could see coming along drive towards When little closer waved waved back I wondered said got,E
I think wanted us believe yet annoyed Betty Mrs Calladine believing ghosts Rum chap Well anyhow Miss Norrisshes actress actress toodressed ghost played fool bit And poor Mark frightened life Just moment know What others Well Betty I knew fact Id told herMiss Norris I meannot silly ass,E
The ringing bell brought Audrey feetno longer Audrey Stevens She arranged cap front glass There thats front said Thats Show office said Mr Mark I suppose doesnt ladies gentlemen see Well theyre golf anyhowWonder hes going stayPraps hes brought back lot gold AustraliaI might hear something Australia _anybody_ get gold I dont say Joe I Now get Audrey Just going darling She went,E
As professional actor small part would hopeless amateur playing leading part deserved local papers ever said And idea giving us private performance directed professional actress made fun appealed equally vanity desire retaliation If Mark Ablett wonderful acting could make Ruth Norris look fool front others could join laugh afterwards would indeed worthy revenge,E
Theres thing worries rather said Antony Where Cayley sleep Next Why Well possible might another look hes back pond I dont think hed bother ordinary way actually passing I think might glance I shant I shall bottom pond sucking mud Yes Do think could leave something bed looked vaguely like dark,E
In housekeepers room Audrey Stevens pretty parlourmaid retrimmed best talked idly aunt cookhousekeeper Mr Mark Abletts bachelor home For Joe said Mrs Stevens placidly eye Audrey nodded She took pin mouth found place said He likes bit pink I dont say I mind bit pink said aunt,E
Possibly Cayley put Cayley obviously wanted many people possible know Robert Are going tell police Yes I suppose theyll know Cayley may left another confession I hope wont give away see Ive sort accessory since yesterday evening And I must go see Miss Norbury I asked explained Bill I wondering I say toto Betty,E
That like said Exactly Yes He got squeezed Bills arm Well go see Cayley well get moving I shall library Right Bill nodded walked direction pond This glorious fun life The immediate programme could hardly bettered First going stalk Cayley There little copse level pond hundred yards away,E
The fee owed owner Project Gutenbergtm trademark agreed donate royalties paragraph Project Gutenberg Literary Archive Foundation Royalty payments must paid within  days following date prepare legally required prepare periodic tax returns Royalty payments clearly marked sent Project Gutenberg Literary Archive Foundation address specified Section  Information donations Project Gutenberg Literary Archive Foundation You provide full refund money paid user notifies writing email within  days receipt agree terms full Project Gutenbergtm License,E
The jury could consider verdict They considered They announced deceased died result bulletwound bullet fired brother Mark Ablett Bill turned round Antony side But Antony gone Across room saw Andrew Amos Parsons going together Antony CHAPTER XX Mr Beverley Tactful The inquest held Lamb Stanton Stanton Robert Ablett buried next day,E
Theres nothing frightened I hear sir Truly Why course Who says didnt Some others sirMrs Stevens Oh thats theyre jealous said Antony smile He glad spoken recognized immense importance evidence To Inspector doubt seemed importance shown Mark adopted something threatening attitude towards brother,E
There evening I understand could go wished Bill gazed open mouth Antony He words vocabulary express wanted say Major already used Betty leaning across Miss Norris saying _Whos_ killed awestruck voice Miss Norris instinctively looking tragic looked stage messenger announced death cast stopped moment order explain,E
He smirked called attention various artistic touches I might missed Wonderful I said Nobody could possibly guess I peered hall It empty We hurried across library got passage made I went back bedroom collected discarded clothes bundle returned passage Then I sat hall waited,E
A collar And I rememberedwhat Bill Bill frowned heavily shook head Dont ask Tony I cantBy Jove He threw head In basket office bedroom Exactly But The goes rest clothes I dont know Where else But send collar quite casually wash ordinary way immense trouble hide everything else,E
